id,timestamp,feeder,load,loss,voltage,current,power_factor,temperature,humidity,dataset_id
2717,2026-03-15 08:27:46.588600,Lal Shahbaz Area,66.12216175573893,2.6637712411555166,,,,8.0,85.0,1
3438,2026-03-15 08:27:46.588600,Minara Road Sukkur,61.37843147011852,3.005932424572518,,,,8.0,85.0,1
4159,2026-03-15 08:27:46.588600,New Sukkur Township,72.18226553433797,3.273288149232311,,,,8.0,79.53734319152986,1
4880,2026-03-15 08:27:46.588600,Old Sukkur City,69.98704164192938,1.476353983338827,,,,8.0,85.0,1
5601,2026-03-15 08:27:46.588600,Pano Aqil Town,52.15243342321796,3.899204126200359,,,,8.0,79.99029756319219,1
6322,2026-03-15 08:27:46.588600,Rohri City,63.7723778388435,4.351453634218942,,,,8.0,80.96610062274654,1
7043,2026-03-15 08:27:46.588600,Saleh Pat Sukkur,53.88221218892565,3.1661940500213497,,,,8.0,85.0,1
7764,2026-03-15 08:27:46.588600,Shikarpur Road Sukkur,45.885893720820704,2.063580112708176,,,,8.0,85.0,1
8485,2026-03-15 08:27:46.588600,Sukkur Barrage Colony,65.07957202289698,3.9908318897991455,,,,8.689219030013259,85.0,1
9206,2026-03-15 08:27:46.588600,Sukkur Cantt,72.95224159092568,1.7597211563821402,,,,8.0,81.884611483285,1
9927,2026-03-15 08:27:46.588600,Sukkur City Center,76.40098114641026,3.9027451108033677,,,,8.0,85.0,1
10648,2026-03-15 08:27:46.588600,Sukkur Industrial Zone,56.59173475998671,2.737138904751893,,,,8.0,85.0,1
555,2026-03-15 09:27:46.588600,Airport Road Sukkur,66.38550788226914,3.0300221420988027,,,,8.0,79.01493693157425,1
1276,2026-03-15 09:27:46.588600,Ghotki District Supply,48.58184335543552,2.9528377902073872,,,,8.0,85.0,1
1997,2026-03-15 09:27:46.588600,Lab-e-Mehran,54.90229302052702,2.8242467947553926,,,,8.0,68.54103011572761,1
2718,2026-03-15 09:27:46.588600,Lal Shahbaz Area,66.38659655747223,5.221396098971085,,,,10.232257713935264,76.55138523598944,1
3439,2026-03-15 09:27:46.588600,Minara Road Sukkur,65.68843096922818,3.3250067497604427,,,,8.0,81.46731707380927,1
4160,2026-03-15 09:27:46.588600,New Sukkur Township,80.47063272365924,5.059450136038308,,,,8.88666324518767,76.7411848810469,1
4881,2026-03-15 09:27:46.588600,Old Sukkur City,75.65025520130851,2.039361160354047,,,,8.10170174050373,85.0,1
5602,2026-03-15 09:27:46.588600,Pano Aqil Town,56.991957870546464,1.5571048891432817,,,,8.0,82.72258128948245,1
6323,2026-03-15 09:27:46.588600,Rohri City,62.02126740231887,3.1795958269567155,,,,8.898963027519265,81.66308168186146,1
7044,2026-03-15 09:27:46.588600,Saleh Pat Sukkur,47.27846425730934,1.7792971551740018,,,,8.0,71.44422387014,1
7765,2026-03-15 09:27:46.588600,Shikarpur Road Sukkur,40.11909113835599,0.9215676841917633,,,,8.0,77.41393889582599,1
8486,2026-03-15 09:27:46.588600,Sukkur Barrage Colony,65.13148321495645,2.4857675283651974,,,,8.0,76.5691364897993,1
9207,2026-03-15 09:27:46.588600,Sukkur Cantt,75.78923037700086,3.4807723610987065,,,,8.0,79.86629885265401,1
9928,2026-03-15 09:27:46.588600,Sukkur City Center,86.25999928853861,3.1957806464116265,,,,8.0,85.0,1
10649,2026-03-15 09:27:46.588600,Sukkur Industrial Zone,56.31855728030073,4.107103905815761,,,,8.0,85.0,1
556,2026-03-15 10:27:46.588600,Airport Road Sukkur,75.56371991249138,5.9997894122722295,,,,10.585486282604704,81.78239925479916,1
1277,2026-03-15 10:27:46.588600,Ghotki District Supply,45.04809999447938,3.055880744364293,,,,8.0,77.63271822121693,1
1998,2026-03-15 10:27:46.588600,Lab-e-Mehran,58.789623343746925,2.4102319934438805,,,,9.207130451479284,77.92901622512805,1
2719,2026-03-15 10:27:46.588600,Lal Shahbaz Area,74.44704566977295,4.039853102869028,,,,9.664562282064615,77.97067952066782,1
3440,2026-03-15 10:27:46.588600,Minara Road Sukkur,74.49712022393959,5.848296023004522,,,,8.0,77.29087057140704,1
4161,2026-03-15 10:27:46.588600,New Sukkur Township,82.59892612981147,5.100779590523488,,,,8.0,74.80770602175981,1
4882,2026-03-15 10:27:46.588600,Old Sukkur City,81.38343074600171,5.769332066951769,,,,8.0,85.0,1
5603,2026-03-15 10:27:46.588600,Pano Aqil Town,63.31938715591155,3.1889181483318136,,,,8.0,77.17180026959555,1
6324,2026-03-15 10:27:46.588600,Rohri City,76.34241696111324,2.13930750375107,,,,10.445811645755867,76.99170065653864,1
7045,2026-03-15 10:27:46.588600,Saleh Pat Sukkur,58.22421710584397,3.1760873602586592,,,,8.0,70.64960798051553,1
7766,2026-03-15 10:27:46.588600,Shikarpur Road Sukkur,48.37497360020555,1.2420344778908863,,,,8.799915242885941,76.28458255390238,1
8487,2026-03-15 10:27:46.588600,Sukkur Barrage Colony,72.16581811460597,2.1918682811269914,,,,8.0,76.34040069731735,1
9208,2026-03-15 10:27:46.588600,Sukkur Cantt,83.77595951942126,6.096785035325952,,,,8.760032229490983,85.0,1
9929,2026-03-15 10:27:46.588600,Sukkur City Center,84.85201695137263,3.4664694087809647,,,,8.0,75.78368511932678,1
10650,2026-03-15 10:27:46.588600,Sukkur Industrial Zone,66.49957858945618,2.4823542105920193,,,,8.14394098728983,77.83783664915924,1
557,2026-03-15 11:27:46.588600,Airport Road Sukkur,85.74577906676431,5.483098343639799,,,,8.0,75.57477291990432,1
1278,2026-03-15 11:27:46.588600,Ghotki District Supply,51.266761557060974,3.9991507746045207,,,,8.0,70.4853376756198,1
1999,2026-03-15 11:27:46.588600,Lab-e-Mehran,68.36612017335406,3.1107966073469333,,,,8.995537591044046,68.64169092765465,1
2720,2026-03-15 11:27:46.588600,Lal Shahbaz Area,80.66226162416861,6.330273490100724,,,,12.102129568800098,72.89561307776516,1
3441,2026-03-15 11:27:46.588600,Minara Road Sukkur,73.98593363371725,3.0098054120482005,,,,8.701954480233027,72.39592848350688,1
4162,2026-03-15 11:27:46.588600,New Sukkur Township,93.51685910273555,6.598566159717498,,,,8.0,78.75168966876622,1
4883,2026-03-15 11:27:46.588600,Old Sukkur City,91.93958592429387,3.0343744386016147,,,,8.31659224054187,73.37534151362314,1
5604,2026-03-15 11:27:46.588600,Pano Aqil Town,63.61483969809361,4.996417774883808,,,,8.0,80.53885334595053,1
6325,2026-03-15 11:27:46.588600,Rohri City,80.57727336859041,6.422766010822801,,,,9.110658662688353,66.71554016214655,1
7046,2026-03-15 11:27:46.588600,Saleh Pat Sukkur,62.65395710342709,2.4177480266190523,,,,11.32875873000577,73.73886750117812,1
7767,2026-03-15 11:27:46.588600,Shikarpur Road Sukkur,56.30018109755853,3.6116555274400532,,,,10.65546283082391,75.78568517776931,1
8488,2026-03-15 11:27:46.588600,Sukkur Barrage Colony,77.6748097546701,4.934405125706066,,,,9.051287455794181,67.2335659149223,1
9209,2026-03-15 11:27:46.588600,Sukkur Cantt,100.36952725381346,5.995950258932932,,,,8.0,73.67239565824408,1
9930,2026-03-15 11:27:46.588600,Sukkur City Center,98.38851642803183,3.29586978133313,,,,8.178454079290065,71.86206770845219,1
10651,2026-03-15 11:27:46.588600,Sukkur Industrial Zone,64.82172474315324,5.107054059324599,,,,8.471500004883636,69.78234426657191,1
558,2026-03-15 12:27:46.588600,Airport Road Sukkur,79.15819348951418,2.7996690496786667,,,,12.3349463976668,62.52577728513447,1
1279,2026-03-15 12:27:46.588600,Ghotki District Supply,50.47880632085928,3.271291452360147,,,,14.168660242618934,68.29392906301439,1
2000,2026-03-15 12:27:46.588600,Lab-e-Mehran,72.99896208193029,5.747995525399605,,,,12.48391651555812,64.13760125460091,1
2721,2026-03-15 12:27:46.588600,Lal Shahbaz Area,83.54880628872424,3.9380007116746016,,,,11.507830529264,78.11603189393172,1
3442,2026-03-15 12:27:46.588600,Minara Road Sukkur,81.94834468649373,5.330762003151354,,,,11.416236257813473,68.5446262280896,1
4163,2026-03-15 12:27:46.588600,New Sukkur Township,99.78116986988637,3.6185854636313612,,,,10.339890988602445,62.083947073712686,1
4884,2026-03-15 12:27:46.588600,Old Sukkur City,92.46795696852153,1.933431227127056,,,,9.348537561953744,68.8248717042423,1
5605,2026-03-15 12:27:46.588600,Pano Aqil Town,64.87813997917796,1.7943965288040709,,,,14.514360840922816,66.74824794763396,1
6326,2026-03-15 12:27:46.588600,Rohri City,81.94594958327204,2.8814461794266357,,,,13.37962811045676,68.81116925296104,1
7047,2026-03-15 12:27:46.588600,Saleh Pat Sukkur,65.50647944350769,3.3255351840726313,,,,11.04031947558345,59.877652752733205,1
7768,2026-03-15 12:27:46.588600,Shikarpur Road Sukkur,53.37071080760346,3.1874506737986956,,,,12.581991489415085,67.07857922572971,1
8489,2026-03-15 12:27:46.588600,Sukkur Barrage Colony,86.00309852134968,6.6475557504374185,,,,12.28394021231956,64.342629105621,1
9210,2026-03-15 12:27:46.588600,Sukkur Cantt,93.17970884260149,6.133992729071538,,,,12.798924156513365,65.29596547082063,1
9931,2026-03-15 12:27:46.588600,Sukkur City Center,104.84211264971073,3.1691528087456287,,,,9.98022400883782,60.93760988547463,1
10652,2026-03-15 12:27:46.588600,Sukkur Industrial Zone,67.49608907771236,4.169171987497536,,,,11.053040516646492,70.46949863530088,1
559,2026-03-15 13:27:46.588600,Airport Road Sukkur,70.25919039230284,4.64338726351362,,,,15.271124551939064,57.58300721879189,1
1280,2026-03-15 13:27:46.588600,Ghotki District Supply,42.65213048746807,3.218884281760163,,,,12.663233479963258,61.65927665126812,1
2001,2026-03-15 13:27:46.588600,Lab-e-Mehran,51.287478759749646,3.55753187350553,,,,11.762902727247148,63.44671210072758,1
2722,2026-03-15 13:27:46.588600,Lal Shahbaz Area,64.7225829936986,4.23423969725226,,,,16.612527971197494,59.273819363643774,1
3443,2026-03-15 13:27:46.588600,Minara Road Sukkur,60.18129992623157,3.4757744119937124,,,,17.055705645066944,63.321798924588784,1
4164,2026-03-15 13:27:46.588600,New Sukkur Township,75.50217578881373,5.580831900812416,,,,13.448523792626291,57.04102768316362,1
4885,2026-03-15 13:27:46.588600,Old Sukkur City,77.50584199373327,2.5031587384415057,,,,11.523767568863487,52.72740010053542,1
5606,2026-03-15 13:27:46.588600,Pano Aqil Town,51.528650393332974,1.2793955567232993,,,,15.95490446885142,74.02299429178119,1
6327,2026-03-15 13:27:46.588600,Rohri City,65.50296778878348,4.446938703766811,,,,14.841828088230615,55.01357564658237,1
7048,2026-03-15 13:27:46.588600,Saleh Pat Sukkur,46.910612253727095,1.900921923773032,,,,14.495188022664275,63.376098343114926,1
7769,2026-03-15 13:27:46.588600,Shikarpur Road Sukkur,45.97658632619152,3.417202253567314,,,,14.735667291545898,56.80766140836196,1
8490,2026-03-15 13:27:46.588600,Sukkur Barrage Colony,58.87005792420008,4.189229931263197,,,,18.352743229878314,59.9811826621659,1
9211,2026-03-15 13:27:46.588600,Sukkur Cantt,78.26687460790036,2.1056116544732,,,,11.612480202670035,59.735575509483176,1
9932,2026-03-15 13:27:46.588600,Sukkur City Center,77.38052931440652,5.202393091074431,,,,13.597730836541285,62.22805243051911,1
10653,2026-03-15 13:27:46.588600,Sukkur Industrial Zone,53.721521318366754,3.0197321511931072,,,,14.638519107267237,51.2133414137239,1
560,2026-03-15 14:27:46.588600,Airport Road Sukkur,67.19165539176288,2.412972457980719,,,,18.66226214366069,48.363449048673196,1
1281,2026-03-15 14:27:46.588600,Ghotki District Supply,33.76909772917802,2.200595557715001,,,,17.382568453891835,53.99551570611251,1
2002,2026-03-15 14:27:46.588600,Lab-e-Mehran,49.65795659623226,2.5511040767386475,,,,17.49407041021974,57.24912136537214,1
2723,2026-03-15 14:27:46.588600,Lal Shahbaz Area,70.71821624448127,4.744817642176056,,,,16.994646225667168,51.900069952435835,1
